     0.00246827	     0.00513996	       -42.2146
     0.00250842	      0.0053084	       -42.2145
     0.00254921	     0.00548236	       -42.2144
     0.00259068	     0.00566201	       -42.2143
     0.00263282	     0.00584755	       -42.2142
     0.00267564	     0.00603916	       -42.2141
     0.00271916	     0.00623705	        -42.214
     0.00276339	     0.00644141	       -42.2139
     0.00280833	     0.00665247	       -42.2138
     0.00285401	     0.00687044	       -42.2137
     0.00290043	     0.00709554	       -42.2136
     0.00294761	     0.00732801	       -42.2135
     0.00299555	     0.00756809	       -42.2134
     0.00304427	     0.00781603	       -42.2132
     0.00309379	     0.00807209	       -42.2131
     0.00314411	     0.00833653	        -42.213
     0.00319525	     0.00860962	       -42.2129
     0.00324722	     0.00889164	       -42.2127
     0.00330003	      0.0091829	       -42.2126
     0.00335371	     0.00948369	       -42.2124
     0.00340826	     0.00979432	       -42.2123
     0.00346369	      0.0101151	       -42.2121
     0.00352003	      0.0104464	       -42.2119
     0.00357729	      0.0107885	       -42.2118
     0.00363547	      0.0111418	       -42.2116
      0.0036946	      0.0115067	       -42.2114
     0.00375469	      0.0118835	       -42.2112
     0.00381576	      0.0122726	        -42.211
     0.00387783	      0.0126745	       -42.2108
      0.0039409	      0.0130895	       -42.2106
       0.004005	       0.013518	       -42.2104
     0.00407014	      0.0139606	       -42.2102
     0.00413634	      0.0144177	       -42.2099
     0.00420362	      0.0148896	       -42.2097
     0.00427199	       0.015377	       -42.2095
     0.00434148	      0.0158804	       -42.2092
     0.00441209	      0.0164002	        -42.209
     0.00448386	      0.0169369	       -42.2087
     0.00455679	      0.0174912	       -42.2084
      0.0046309	      0.0180636	       -42.2081
     0.00470622	      0.0186548	       -42.2078
     0.00478277	      0.0192652	       -42.2075
     0.00486056	      0.0198955	       -42.2072
     0.00493962	      0.0205465	       -42.2069
     0.00501997	      0.0212186	       -42.2065
     0.00510162	      0.0219128	       -42.2062
     0.00518459	      0.0226296	       -42.2058
     0.00526892	      0.0233697	       -42.2055
     0.00535462	      0.0241341	       -42.2051
     0.00544171	      0.0249233	       -42.2047
     0.00553022	      0.0257384	       -42.2043
     0.00562017	        0.02658	       -42.2038
     0.00571159	       0.027449	       -42.2034
     0.00580449	      0.0283464	        -42.203
      0.0058989	      0.0292731	       -42.2025
     0.00599484	      0.0302299	        -42.202
     0.00609235	       0.031218	       -42.2015
     0.00619144	      0.0322382	        -42.201
     0.00629215	      0.0332917	       -42.2005
     0.00639449	      0.0343795	       -42.1999
      0.0064985	      0.0355028	       -42.1994
     0.00660419	      0.0366626	       -42.1988
     0.00671161	      0.0378602	       -42.1982
     0.00682078	      0.0390968	       -42.1976
     0.00693172	      0.0403736	       -42.1969
     0.00704446	      0.0416919	       -42.1963
     0.00715904	      0.0430532	       -42.1956
     0.00727548	      0.0444587	       -42.1949
     0.00739382	      0.0459099	       -42.1941
     0.00751408	      0.0474083	       -42.1934
      0.0076363	      0.0489554	       -42.1926
      0.0077605	      0.0505528	       -42.1918
     0.00788673	      0.0522021	        -42.191
     0.00801501	      0.0539049	       -42.1901
     0.00814537	       0.055663	       -42.1892
     0.00827786	      0.0574782	       -42.1883
      0.0084125	      0.0593523	       -42.1874
     0.00854933	      0.0612872	       -42.1864
     0.00868838	      0.0632849	       -42.1854
      0.0088297	      0.0653473	       -42.1844
     0.00897332	      0.0674766	       -42.1833
     0.00911927	      0.0696748	       -42.1822
     0.00926759	      0.0719443	       -42.1811
     0.00941833	      0.0742873	       -42.1799
     0.00957152	      0.0767061	       -42.1787
      0.0097272	      0.0792032	       -42.1774
     0.00988542	       0.081781	       -42.1761
      0.0100462	      0.0844423	       -42.1748
      0.0102096	      0.0871895	       -42.1734
      0.0103757	      0.0900255	       -42.1719
      0.0105444	      0.0929532	       -42.1705
      0.0107159	      0.0959753	       -42.1689
      0.0108902	       0.099095	       -42.1674
      0.0110674	       0.102315	       -42.1657
      0.0112474	       0.105639	       -42.1641
      0.0114303	       0.109071	       -42.1623
      0.0116162	       0.112613	       -42.1606
      0.0118052	       0.116268	       -42.1587
      0.0119972	       0.120042	       -42.1568
      0.0121923	       0.123937	       -42.1548
      0.0123906	       0.127957	       -42.1528
      0.0125922	       0.132106	       -42.1507
       0.012797	       0.136389	       -42.1485
      0.0130051	       0.140809	       -42.1463
      0.0132166	       0.145371	        -42.144
      0.0134316	       0.150079	       -42.1416
      0.0136501	       0.154938	       -42.1391
      0.0138721	       0.159953	       -42.1366
      0.0140977	       0.165128	        -42.134
       0.014327	       0.170469	       -42.1313
      0.0145601	       0.175981	       -42.1285
      0.0147969	       0.181668	       -42.1256
      0.0150376	       0.187537	       -42.1226
      0.0152821	       0.193594	       -42.1195
      0.0155307	       0.199843	       -42.1164
      0.0157833	       0.206291	       -42.1131
        0.01604	       0.212945	       -42.1097
      0.0163009	        0.21981	       -42.1062
      0.0165661	       0.226894	       -42.1026
      0.0168355	       0.234202	       -42.0989
      0.0171093	       0.241743	       -42.0951
      0.0173876	       0.249522	       -42.0911
      0.0176704	       0.257548	        -42.087
      0.0179578	       0.265827	       -42.0828
      0.0182499	       0.274369	       -42.0784
      0.0185468	        0.28318	       -42.0739
      0.0188484	       0.292269	       -42.0693
       0.019155	       0.301645	       -42.0645
      0.0194666	       0.311316	       -42.0596
      0.0197832	       0.321292	       -42.0545
       0.020105	        0.33158	       -42.0492
       0.020432	       0.342192	       -42.0438
      0.0207643	       0.353137	       -42.0381
       0.021102	       0.364424	       -42.0324
      0.0214453	       0.376065	       -42.0264
      0.0217941	       0.388069	       -42.0202
      0.0221486	       0.400447	       -42.0139
      0.0225088	       0.413212	       -42.0073
      0.0228749	       0.426374	       -42.0005
       0.023247	       0.439945	       -41.9935
      0.0236251	       0.453937	       -41.9863
      0.0240093	       0.468363	       -41.9789
      0.0243999	       0.483236	       -41.9712
      0.0247967	       0.498569	       -41.9633
         0.0252	       0.514374	       -41.9551
      0.0256099	       0.530667	       -41.9467
      0.0260265	       0.547461	        -41.938
      0.0264498	       0.564771	        -41.929
        0.02688	       0.582612	       -41.9198
      0.0273172	       0.600999	       -41.9102
      0.0277615	       0.619948	       -41.9004
      0.0282131	       0.639476	       -41.8902
       0.028672	       0.659598	       -41.8797
      0.0291383	       0.680331	       -41.8689
      0.0296123	       0.701694	       -41.8578
      0.0300939	       0.723704	       -41.8463
      0.0305834	       0.746379	       -41.8344
      0.0310808	       0.769737	       -41.8222
      0.0315864	       0.793799	       -41.8096
      0.0321001	       0.818583	       -41.7966
      0.0326222	        0.84411	       -41.7832
      0.0331528	         0.8704	       -41.7693
      0.0336921	       0.897474	       -41.7551
      0.0342401	       0.925354	       -41.7404
       0.034797	       0.954061	       -41.7252
       0.035363	       0.983618	       -41.7096
      0.0359381	        1.01405	       -41.6935
      0.0365227	        1.04538	       -41.6768
      0.0371167	        1.07762	       -41.6597
      0.0377204	        1.11081	       -41.6421
       0.038334	        1.14498	       -41.6239
      0.0389575	        1.18013	       -41.6051
      0.0395911	        1.21631	       -41.5858
      0.0402351	        1.25353	       -41.5659
      0.0408895	        1.29183	       -41.5453
      0.0415546	        1.33124	       -41.5242
      0.0422304	        1.37177	       -41.5024
      0.0429173	        1.41346	       -41.4799
      0.0436154	        1.45634	       -41.4567
      0.0443248	        1.50043	       -41.4329
      0.0450457	        1.54577	       -41.4083
      0.0457784	        1.59239	        -41.383
       0.046523	        1.64032	       -41.3569
      0.0472797	        1.68959	       -41.3301
      0.0480487	        1.74023	       -41.3024
      0.0488302	        1.79228	       -41.2739
      0.0496244	        1.84576	       -41.2446
      0.0504316	        1.90071	       -41.2143
      0.0512519	        1.95717	       -41.1832
      0.0520855	        2.01516	       -41.1512
      0.0529327	        2.07473	       -41.1182
      0.0537936	        2.13591	       -41.0842
      0.0546686	        2.19874	       -41.0493
      0.0555578	        2.26324	       -41.0133
      0.0564614	        2.32945	       -40.9762
      0.0573798	        2.39742	       -40.9381
      0.0583131	        2.46718	       -40.8988
      0.0592615	        2.53876	       -40.8585
      0.0602254	        2.61221	       -40.8169
       0.061205	        2.68755	       -40.7742
      0.0622005	        2.76483	       -40.7302
      0.0632122	        2.84409	       -40.6849
      0.0642403	        2.92535	       -40.6384
      0.0652852	        3.00867	       -40.5905
      0.0663471	        3.09407	       -40.5413
      0.0674262	        3.18159	       -40.4907
      0.0685229	        3.27127	       -40.4386
      0.0696374	        3.36315	       -40.3851
      0.0707701	        3.45727	       -40.3301
      0.0719212	        3.55366	       -40.2735
       0.073091	        3.65235	       -40.2154
      0.0742798	        3.75339	       -40.1557
       0.075488	         3.8568	       -40.0943
      0.0767158	        3.96263	       -40.0312
      0.0779636	         4.0709	       -39.9664
      0.0792317	        4.18165	       -39.8998
      0.0805204	        4.29492	       -39.8314
      0.0818301	        4.41073	       -39.7612
       0.083161	        4.52911	       -39.6891
      0.0845137	         4.6501	       -39.6151
      0.0858883	        4.77372	        -39.539
      0.0872853	        4.89999	        -39.461
       0.088705	        5.02896	       -39.3809
      0.0901478	        5.16063	       -39.2987
       0.091614	        5.29503	       -39.2144
      0.0931041	        5.43219	       -39.1278
      0.0946185	        5.57212	       -39.0391
      0.0961575	        5.71483	        -38.948
      0.0977215	        5.86035	       -38.8546
      0.0993109	        6.00869	       -38.7589
       0.100926	        6.15985	       -38.6607
       0.102568	        6.31385	       -38.5601
       0.104236	        6.47068	        -38.457
       0.105931	        6.63036	       -38.3513
       0.107654	        6.79288	        -38.243
       0.109405	        6.95824	       -38.1321
       0.111185	        7.12643	       -38.0185
       0.112993	        7.29745	       -37.9021
       0.114831	        7.47127	        -37.783
       0.116699	        7.64788	        -37.661
       0.118597	        7.82726	       -37.5362
       0.120526	        8.00939	       -37.4084
       0.122486	        8.19424	       -37.2777
       0.124479	        8.38176	        -37.144
       0.126503	        8.57194	       -37.0072
       0.128561	        8.76472	       -36.8674
       0.130652	        8.96005	       -36.7244
       0.132777	        9.15789	       -36.5782
       0.134937	        9.35817	       -36.4289
       0.137131	        9.56085	       -36.2762
       0.139362	        9.76584	       -36.1203
       0.141629	        9.97307	       -35.9611
       0.143932	        10.1825	       -35.7985
       0.146273	         10.394	       -35.6325
       0.148652	        10.6074	       -35.4631
        0.15107	        10.8225	       -35.2901
       0.153528	        11.0397	       -35.1137
       0.156025	        11.2585	       -34.9339
       0.158562	        11.4789	       -34.7505
       0.161141	        11.7007	       -34.5635
       0.163762	        11.9239	       -34.3729
       0.166426	        12.1483	       -34.1787
       0.169133	        12.3737	       -33.9809
       0.171884	        12.6001	       -33.7794
        0.17468	        12.8272	       -33.5743
       0.177521	         13.055	       -33.3655
       0.180408	        13.2831	       -33.1531
       0.183343	        13.5116	       -32.9369
       0.186325	        13.7401	       -32.7171
       0.189355	        13.9685	       -32.4935
       0.192435	        14.1966	       -32.2663
       0.195565	        14.4242	       -32.0354
       0.198746	        14.6511	       -31.8009
       0.201979	        14.8771	       -31.5627
       0.205264	        15.1019	       -31.3208
       0.208602	        15.3254	       -31.0754
       0.211995	        15.5474	       -30.8263
       0.215443	        15.7675	       -30.5737
       0.218948	        15.9855	       -30.3175
       0.222509	        16.2013	       -30.0579
       0.226128	        16.4146	       -29.7947
       0.229806	        16.6251	       -29.5282
       0.233544	        16.8325	       -29.2583
       0.237342	        17.0367	       -28.9851
       0.241203	        17.2373	       -28.7085
       0.245126	        17.4341	       -28.4288
       0.249113	        17.6268	        -28.146
       0.253165	        17.8152	       -27.8601
       0.257283	        17.9989	       -27.5711
       0.261467	        18.1779	       -27.2793
        0.26572	        18.3516	       -26.9846
       0.270042	        18.5201	       -26.6871
       0.274434	        18.6828	        -26.387
       0.278898	        18.8397	       -26.0843
       0.283434	        18.9905	       -25.7791
       0.288044	        19.1348	       -25.4716
       0.292729	        19.2725	       -25.1617
       0.297491	        19.4034	       -24.8497
       0.302329	        19.5271	       -24.5356
       0.307247	        19.6434	       -24.2196
       0.312244	        19.7522	       -23.9018
       0.317323	        19.8532	       -23.5823
       0.322484	        19.9462	       -23.2612
       0.327729	         20.031	       -22.9387
        0.33306	        20.1074	       -22.6149
       0.338477	        20.1752	       -22.2899
       0.343983	        20.2343	       -21.9639
       0.349578	        20.2845	        -21.637
       0.355263	        20.3257	       -21.3094
       0.361042	        20.3577	       -20.9812
       0.366914	        20.3805	       -20.6526
       0.372882	        20.3938	       -20.3236
       0.378947	        20.3977	       -19.9945
       0.385111	         20.392	       -19.6655
       0.391375	        20.3768	       -19.3366
        0.39774	        20.3519	        -19.008
        0.40421	        20.3174	       -18.6799
       0.410784	        20.2732	       -18.3524
       0.417466	        20.2194	       -18.0258
       0.424256	        20.1559	          -17.7
       0.431156	         20.083	       -17.3754
       0.438169	        20.0005	        -17.052
       0.445296	        19.9086	       -16.7301
       0.452539	        19.8074	       -16.4097
       0.459899	        19.6968	       -16.0902
        0.46738	        19.5771	       -15.7734
       0.474981	        19.4484	       -15.4586
       0.482707	         19.311	       -15.1459
       0.490558	        19.1651	       -14.8355
       0.498537	        19.0108	       -14.5276
       0.506646	        18.8485	       -14.2223
       0.514887	        18.6783	       -13.9196
       0.523261	        18.5004	       -13.6197
       0.531772	        18.3153	       -13.3228
       0.540422	         18.123	       -13.0288
       0.549212	         17.924	       -12.7381
       0.558145	        17.7184	       -12.4506
       0.567223	        17.5066	       -12.1664
       0.576449	        17.2889	       -11.8858
       0.585825	        17.0656	       -11.6086
       0.595353	        16.8371	       -11.3351
       0.605037	        16.6035	       -11.0653
       0.614878	        16.3654	       -10.7994
       0.624879	         16.123	       -10.5373
       0.635043	        15.8767	       -10.2791
       0.645372	        15.6269	       -10.0249
       0.655869	        15.3738	       -9.77485
       0.666536	         15.118	       -9.52886
       0.677378	        14.8596	       -9.28701
       0.688395	        14.5992	       -9.04935
       0.699592	         14.337	        -8.8159
       0.710971	        14.0734	       -8.58669
       0.722535	        13.8087	       -8.36172
       0.734287	        13.5432	       -8.14103
        0.74623	        13.2773	       -7.92462
       0.758368	        13.0112	        -7.7125
       0.770703	        12.7453	       -7.50468
       0.783238	        12.4797	       -7.30115
       0.795978	        12.2149	       -7.10191
       0.808924	        11.9512	       -6.90695
       0.822082	        11.6887	       -6.71624
       0.835453	        11.4278	       -6.52977
       0.849042	        11.1688	        -6.3475
       0.862851	        10.9119	        -6.1694
       0.876886	        10.6573	       -5.99543
       0.891148	        10.4053	       -5.82554
       0.905643	         10.156	       -5.65969
       0.920373	        9.90956	       -5.49784
       0.935343	        9.66618	       -5.33994
       0.950557	          9.426	       -5.18594
       0.966017	        9.18917	       -5.03579
        0.98173	        8.95582	       -4.88943
       0.997698	        8.72609	       -4.74681
        1.01393	         8.5001	       -4.60787
        1.03042	        8.27794	       -4.47253
        1.04718	         8.0597	       -4.34074
        1.06421	        7.84542	       -4.21243
        1.08152	        7.63515	       -4.08753
        1.09911	        7.42892	         -3.966
        1.11699	        7.22675	       -3.84776
        1.13515	        7.02869	       -3.73275
        1.15362	        6.83475	       -3.62091
        1.17238	        6.64496	       -3.51216
        1.19145	        6.45934	       -3.40645
        1.21083	        6.27787	       -3.30369
        1.23052	        6.10052	       -3.20384
        1.25054	        5.92727	       -3.10681
        1.27088	        5.75807	       -3.01254
        1.29155	        5.59291	       -2.92098
        1.31256	        5.43176	       -2.83206
        1.33391	        5.27459	       -2.74571
         1.3556	        5.12137	       -2.66186
        1.37765	        4.97205	       -2.58045
        1.40006	        4.82634	       -2.50135
        1.42283	        4.68455	       -2.42464
        1.44597	        4.54647	       -2.35017
        1.46949	        4.41204	       -2.27791
        1.49339	        4.28123	       -2.20778
        1.51768	        4.15396	       -2.13974
        1.54237	        4.03017	       -2.07371
        1.56746	        3.90976	       -2.00966
        1.59295	        3.79266	       -1.94752
        1.61886	        3.67881	       -1.88724
        1.64519	        3.56815	       -1.82878
        1.67195	        3.46061	       -1.77208
        1.69914	         3.3561	        -1.7171
        1.72678	        3.25455	       -1.66377
        1.75487	        3.15587	       -1.61206
        1.78341	        3.06002	       -1.56193
        1.81242	        2.96692	       -1.51332
         1.8419	        2.87651	       -1.46619
        1.87186	        2.78873	       -1.42049
         1.9023	        2.70348	       -1.37619
        1.93324	        2.62073	       -1.33324
        1.96469	        2.54041	       -1.29161
        1.99664	        2.46247	       -1.25125
        2.02912	        2.38682	       -1.21213
        2.06212	        2.31342	       -1.17422
        2.09566	        2.24219	       -1.13747
        2.12975	        2.17308	       -1.10185
        2.16439	        2.10604	       -1.06734
        2.19959	        2.04099	       -1.03388
        2.23537	        1.97787	       -1.00147
        2.27173	        1.91665	      -0.970057
        2.30868	        1.85725	      -0.939617
        2.34623	        1.79964	      -0.910118
        2.38439	        1.74376	      -0.881535
        2.42317	        1.68956	      -0.853839
        2.46259	        1.63702	      -0.827003
        2.50264	        1.58607	      -0.801001
        2.54335	        1.53668	       -0.77581
        2.58471	         1.4888	      -0.751403
        2.62675	        1.44239	      -0.727758
        2.66948	         1.3974	      -0.704851
         2.7129	        1.35379	       -0.68266
        2.75702	        1.31152	      -0.661161
        2.80187	        1.27054	      -0.640334
        2.84744	        1.23082	      -0.620157
        2.89375	        1.19232	       -0.60061
        2.94082	        1.15501	      -0.581675
        2.98865	        1.11885	      -0.563332
        3.03726	        1.08382	      -0.545564
        3.08666	        1.04987	      -0.528353
        3.13687	        1.01698	      -0.511681
        3.18789	       0.985098	      -0.495533
        3.23974	       0.954205	      -0.479891
        3.29244	        0.92426	      -0.464739
        3.34599	       0.895238	      -0.450063
        3.40041	       0.867115	      -0.435847
        3.45572	       0.839862	      -0.422077
        3.51193	       0.813457	       -0.40874
        3.56905	       0.787877	      -0.395823
         3.6271	       0.763091	      -0.383313
         3.6861	       0.739078	      -0.371196
        3.74605	       0.715808	      -0.359461
        3.80698	       0.693261	      -0.348094
         3.8689	       0.671418	      -0.337085
        3.93183	       0.650256	      -0.326423
        3.99578	       0.629763	      -0.316098
        4.06077	       0.609914	      -0.306098
        4.12682	        0.59069	      -0.296414
        4.19394	       0.572069	      -0.287034
        4.26216	       0.554017	      -0.277945
        4.33148	       0.536538	      -0.269148
        4.40194	       0.519606	      -0.260628
        4.47353	        0.50321	      -0.252378
         4.5463	       0.487329	      -0.244388
        4.62024	       0.471948	       -0.23665
        4.69539	       0.457047	      -0.229157
        4.77176	       0.442611	        -0.2219
        4.84937	       0.428625	      -0.214872
        4.92825	        0.41508	      -0.208066
        5.00841	       0.401962	      -0.201476
        5.08987	       0.389258	      -0.195094
        5.17266	       0.376952	      -0.188913
        5.25679	       0.365032	      -0.182928
        5.34229	       0.353488	      -0.177132
        5.42919	        0.34231	      -0.171519
        5.51749	       0.331488	      -0.166084
        5.60723	       0.321007	      -0.160821
        5.69844	       0.310857	      -0.155724
        5.79112	       0.301025	      -0.150788
        5.88532	       0.291504	      -0.146009
        5.98104	       0.282284	      -0.141381
        6.07832	       0.273354	      -0.136899
        6.17719	       0.264704	      -0.132559
        6.27766	       0.256323	      -0.128356
        6.37977	       0.248207	      -0.124286
        6.48353	       0.240348	      -0.120345
        6.58899	       0.232736	      -0.116529
        6.69616	       0.225364	      -0.112834
        6.80507	       0.218225	      -0.109256
        6.91576	       0.211314	      -0.105791
        7.02824	       0.204623	      -0.102436
        7.14256	       0.198142	     -0.0991866
        7.25873	       0.191866	     -0.0960405
         7.3768	       0.185789	      -0.092994
        7.49678	       0.179903	     -0.0900441
        7.61872	       0.174201	     -0.0871877
        7.74264	       0.168678	     -0.0844218
        7.86857	        0.16333	     -0.0817436
        7.99655	       0.158152	     -0.0791504
        8.12662	       0.153137	     -0.0766394
         8.2588	       0.148281	      -0.074208
        8.39313	       0.143582	     -0.0718538
        8.52964	       0.139032	     -0.0695741
        8.66838	       0.134625	     -0.0673667
        8.80937	       0.130358	     -0.0652293
        8.95266	       0.126226	     -0.0631596
        9.09827	       0.122223	     -0.0611555
        9.24626	       0.118346	     -0.0592151
        9.39665	       0.114593	     -0.0573362
        9.54949	       0.110958	     -0.0555168
        9.70481	       0.107439	     -0.0537552
        9.86266	       0.104033	     -0.0520494
        10.0231	       0.100735	     -0.0503977
        10.1861	      0.0975409	     -0.0487983
        10.3518	      0.0944482	     -0.0472497
        10.5202	      0.0914517	     -0.0457501
        10.6913	      0.0885501	     -0.0442981
        10.8652	      0.0857404	     -0.0428922
        11.0419	      0.0830197	     -0.0415309
        11.2215	      0.0803865	     -0.0402127
         11.404	      0.0778369	     -0.0389364
        11.5895	      0.0753682	     -0.0377006
         11.778	      0.0729777	     -0.0365039
        11.9696	      0.0706616	     -0.0353452
        12.1642	      0.0684191	     -0.0342234
        12.3621	      0.0662473	     -0.0331371
        12.5632	      0.0641452	     -0.0320853
        12.7675	      0.0621104	     -0.0310669
        12.9752	      0.0601389	     -0.0300801
        13.1862	      0.0582306	     -0.0291253
        13.4007	      0.0563819	     -0.0282008
        13.6187	      0.0545919	     -0.0273056
        13.8402	      0.0528585	     -0.0264389
        14.0653	      0.0511811	     -0.0255997
         14.294	      0.0495571	     -0.0247871
        14.5265	      0.0479849	     -0.0240003
        14.7628	      0.0464618	     -0.0232384
        15.0029	       0.044987	     -0.0225008
         15.247	      0.0435588	     -0.0217865
         15.495	      0.0421767	     -0.0210949
         15.747	      0.0408386	     -0.0204253
        16.0031	      0.0395431	     -0.0197769
        16.2634	       0.038288	     -0.0191491
        16.5279	      0.0370726	     -0.0185412
        16.7967	       0.035896	     -0.0179526
        17.0699	      0.0347571	     -0.0173827
        17.3476	      0.0336545	     -0.0168309
        17.6298	      0.0325863	     -0.0162966
        17.9165	      0.0315518	     -0.0157792
        18.2079	      0.0305503	     -0.0152783
        18.5041	      0.0295809	     -0.0147932
         18.805	      0.0286424	     -0.0143236
        19.1109	      0.0277332	     -0.0138689
        19.4217	      0.0268526	     -0.0134286
        19.7376	      0.0260004	     -0.0130022
        20.0587	      0.0251754	     -0.0125894
        20.3849	      0.0243764	     -0.0121897
        20.7165	      0.0236024	     -0.0118027
        21.0535	      0.0228531	      -0.011428
        21.3959	      0.0221278	     -0.0110651
        21.7439	      0.0214255	     -0.0107138
        22.0976	      0.0207452	     -0.0103736
         22.457	      0.0200864	     -0.0100442
        22.8222	      0.0194488	     -0.0097253
        23.1935	      0.0188313	     -0.0094165
        23.5707	      0.0182332	    -0.00911751
        23.9541	      0.0176543	    -0.00882802
        24.3437	      0.0170939	    -0.00854773
        24.7396	      0.0165512	    -0.00827633
         25.142	      0.0160255	    -0.00801356
         25.551	      0.0155167	    -0.00775913
        25.9666	      0.0150242	    -0.00751277
        26.3889	      0.0145471	    -0.00727424
        26.8181	      0.0140852	    -0.00704328
        27.2543	      0.0136382	    -0.00681966
        27.6976	      0.0132052	    -0.00660313
        28.1481	      0.0127858	    -0.00639348
         28.606	        0.01238	    -0.00619049
        29.0712	       0.011987	    -0.00599395
        29.5441	      0.0116063	    -0.00580364
        30.0246	       0.011238	    -0.00561937
         30.513	      0.0108812	    -0.00544095
        31.0093	      0.0105357	     -0.0052682
        31.5136	      0.0102013	    -0.00510092
        32.0262	     0.00987736	    -0.00493896
        32.5471	     0.00956371	    -0.00478214
        33.0765	     0.00926015	    -0.00463029
        33.6145	     0.00896607	    -0.00448327
        34.1612	     0.00868143	    -0.00434092
        34.7169	     0.00840581	    -0.00420308
        35.2815	     0.00813884	    -0.00406962
        35.8554	     0.00788049	     -0.0039404
        36.4386	     0.00763022	    -0.00381528
        37.0313	     0.00738797	    -0.00369414
        37.6336	     0.00715338	    -0.00357684
        38.2457	     0.00692622	    -0.00346327
        38.8678	     0.00670636	     -0.0033533
           39.5	     0.00649323	    -0.00324677
        40.1424	     0.00628706	    -0.00314367
        40.7953	     0.00608734	    -0.00304386
        41.4589	     0.00589405	    -0.00294721
        42.1332	     0.00570685	    -0.00285363
        42.8185	     0.00552564	    -0.00276303
         43.515	     0.00535016	     -0.0026753
        44.2227	     0.00518028	    -0.00259036
         44.942	     0.00501578	    -0.00250811
         45.673	     0.00485654	    -0.00242847
        46.4159	     0.00470233	    -0.00235137
        47.1708	     0.00455306	    -0.00227671
        47.9381	     0.00440848	    -0.00220443
        48.7178	     0.00426856	    -0.00213443
        49.5102	     0.00413302	    -0.00206666
        50.3155	     0.00400184	    -0.00200104
        51.1339	     0.00387478	    -0.00193751
        51.9656	     0.00375178	    -0.00187599
        52.8108	     0.00363268	    -0.00181643
        53.6698	     0.00351734	    -0.00175875
        54.5427	     0.00340569	    -0.00170291
        55.4299	     0.00329755	    -0.00164884
        56.3314	     0.00319286	    -0.00159648
        57.2477	     0.00309151	    -0.00154579
        58.1788	     0.00299334	    -0.00149671
        59.1251	     0.00289831	    -0.00144919
        60.0868	     0.00280631	    -0.00140317
        61.0641	      0.0027172	    -0.00135862
        62.0573	     0.00263093	    -0.00131547
        63.0667	     0.00254742	     -0.0012737
        64.0924	     0.00246653	    -0.00123326
        65.1349	     0.00238821	     -0.0011941
        66.1943	     0.00231238	    -0.00115618
         67.271	     0.00223896	    -0.00111946
        68.3652	     0.00216786	    -0.00108392
        69.4771	       0.002099	     -0.0010495
        70.6072	     0.00203235	    -0.00101617
        71.7556	     0.00196781	   -0.000983901
        72.9227	     0.00190532	   -0.000952658
        74.1088	     0.00184481	   -0.000922408
        75.3142	     0.00178622	   -0.000893118
        76.5392	      0.0017295	   -0.000864759
        77.7841	     0.00167458	   -0.000837301
        79.0493	     0.00162141	   -0.000810714
         80.335	     0.00156992	   -0.000784972
        81.6417	     0.00152007	   -0.000760047
        82.9696	     0.00147181	   -0.000735914
        84.3191	     0.00142507	   -0.000712547
